name,address,latitude,longitude
smog busters,3800 w sahara ave,36.14466,-115.191774
,Ayazma Cad,0.0,0.0
Target,1153 Butte House Rd,39.1461801,-121.6325971
Peet's Coffee and Tea,8843 Villa La Jolla Dr # C202,32.8696797,-117.2312393
Noodles & Company,232 State St,43.0749088,-89.3895677
Ethiopian Diamond,6120 N. Broadway,41.9930137,-87.66039780000001
The Sandwich Joint,1068 W. 7th St.,34.050451,-118.263451
am pm market,3873 s las vegas blvd,36.1026497,-115.172763
Java Roasting Company,12800 Chenal Pkwy,34.7551107,-92.4171238
Coffee Beanery,17200 Chenal Pkwy,34.7618894,-92.4537208
Kohl's,13909 Chenal Pkwy,34.752876,-92.4298419
Morningside Bagels,10848 Maumelle Blvd.,34.8250073,-92.3797205
The Home Depot,4750 South Blvd,35.175115,-80.876087
jollibee-seafood city,3890 s maryland pkwy,36.118066,-115.137485
vons,1131 w tropicana ave,36.10058,-115.182119
king and i restaurant,1107 e tropicana ave,36.100828,-115.138757
cora's laundromat,1099 e tropicana ave,36.100803,-115.139255
Trader Joes Store,5473 E 82nd St,39.904705,-86.075174
Shore Building,7550 SW 57th Ave.,25.70118,-80.285416
wal-mart,3041 n rainbow blvd,36.21594,-115.242452
orleans casino,4500 w tropicana ave,36.101057,-115.201804
Quigley's,2841 Lenwood Road,34.849428,-117.082766
Nova Express,426 N Fairfax Ave,34.0790696,-118.3611374
FairGrinds Coffee House,3133 ponce de leon,29.9804721,-90.08427530000002
wal-mart supercenter,4350 n nellis blvd,36.23920940000001,-115.0597299
sudz coin laundry,3266 n las vegas blvd,36.2166101,-115.0950574
el tizon grill,3266 n las vegas blvd,36.2166101,-115.0950574
starbucks,5181 w charleston blvd,36.1587612,-115.2096005
jiffy lube,3900 w sahara ave,36.144801,-115.193182
heidi's deli,5201 w charleston blvd,36.1587715,-115.2111012
Ian's Pizza,State Street,43.0748106,-89.39167440000001
Target East Side,201 junction road,43.0622359,-89.52463569999999
Irving Gas Station,"left off exit 9, on route 89",43.280559,-71.815783
FedEx Kinko's,267 Plainfield Rd,43.625807,-72.324464
well being in the box-sushi bbq,2555 s jones blvd suite 3,36.14317,-115.225489
Jay's Cheesesteak 2,553 Divisadero St,37.77452,-122.437867
wal-mart supercenter,8060 w tropical pkwy,36.270328,-115.273922
Thalia,828 8th Avenue,40.666228,-73.979037
Mobile Gas Station,~400 N. Lake Ave.,34.152457,-118.132135
Guilford College King Hall 3rd Floor,5800 W. Friendly Avenue,36.089848,-79.888263
College Park City Hall,4500 Knox Rd,38.980922,-76.937619
centro america restaurant,6135 w sahara ave suite 7,0.0,0.0
discover rims,2029 s decatur blvd,36.149421,-115.207934
Bean Cycle Coffeehouse and Matters Bookstore,144 N. College Ave,40.588098,-105.076769
Dance Place San Diego,2650 Truxtun Road,32.738756,-117.214986
the bbq house,953 e sahara ave suite e-33,0.0,0.0
The Living Room,5900 El Cajon Blvd.,32.842592,-117.272276
Durham SuperTarget - Durham-Chapel Hill Blvd.,4307 Durham-Chapel Hill Blvd,35.968756,-78.960094
palazzo casino,3325 s las vegas blvd,36.123774,-115.170131
grand canal shoppes,3377 s las vegas blvd,36.1253457,-115.1692844
good ha restaurant,6135 w sahara ave,36.1431011,-115.2264778
terrible's gas station,6065 w sahara ave,36.1441123,-115.2238222
Safeway Grocery Store,7595 Greenbelt Rd,38.9928554,-76.8769198
Berwyn Cafe,5010 Berwyn Road,38.99480459999999,-76.9258211
hollywood video,4001 s buffalo dr,36.116509,-115.261451
wal-mart neighborhood market,6151 w lake mead blvd,36.194789,-115.225811
Dance Palace, 503 B St,38.06871,-122.80858
Quinntessential Gentlemen,31 South Calvert St,39.2880674,-76.6119818
Sweet - A Bakery & Cafe,8143 Main Street,39.2673522,-76.7969762
Golden Era Vegetarian Restaurant,572 O'Farrell,37.77916,-122.420049
Subway,40 W Littleton blvd.,39.613033,-104.98871
matson shipping,1521 pier c street,33.773433,-118.212689
green valley grocery,9692 s las vegas blvd,36.014008,-115.17222
starbucks,1943 n campus ave,34.133356,-117.636871
Half Price Books,10220 Westport Rd.,38.2921959,-85.560424
Century Plaza Towers,2049 Century Park East,34.059325,-118.412914
The Hub,the middle of penn state's campus,40.797837,-77.862555
Oxford Valley Mall,2300 E Lincoln Hwy,40.179081,-74.879967
Chumley's Bar,Next to Player's nightclub on west College Ave,40.7782648,-77.88199709999999
nevada chicken cafe,6155 w sahara ave,36.1437858,-115.2266305
wal mart neighborhood market,6570 e lake mead blvd,36.1965197,-115.0291182
terrible's gas station,1220 e lake mead blvd,36.1963979,-115.1257066
Painted Lady (restaurant),112 East 17th Street,36.86457499999999,-76.28562500000001
Red Flag,"344 NE 28th Ave, Portland, OR",45.5254037,-122.6372104
Hard Bean Coffee and Booksellers,36 Market Space,38.977812,-76.487875
Garrett Co. Visitor Center,15 Visitors Center Drive,39.561602,-79.35864
"Books, Beans, and Candles",1620 Richard Arrington Jr. Blvd S.,33.495733,-86.792768
"Caffe Ladro, Capitol Hill",435 15th Ave E,47.6229656,-122.312908
Ann Arbor Main Library,343 S Fifth,42.27875,-83.746064
Staples,973 East State Street,39.336016,-82.060393
Buffalo Wild Wings Grill & Bar,23 West Union Street,39.327439,-82.101956
red mango frozen yogurt,4480 paradise rd,36.108898,-115.151261
Beachwood BBQ - Where the Fork meets the Pork,131 1/2 Main St,33.7410489,-118.105418
Jamacian Soul,2057 San Pablo,37.8685563,-122.2918733
Arizmendi Bakery,4301 San Pablo Ave,37.8330262,-122.2807377
Monte Crisco Taqueria,1446 University Ave,37.8679513,-122.2984877
Lowe's Home Improvement,983 East State Street,39.3364196,-82.0633149
Wal-Mart,929 East State Street,39.3369683,-82.0697411
am pm market,2955 paradise rd,36.1357924,-115.1553257
O'Bleness Memorial Hospital,55 Hospital Drive,39.32796039999999,-82.11564299999999
Castrop Center,75 Hospital Drive,39.3288945,-82.1158265
IKEA - Frisco,7171 Ikea Dr,33.095117,-96.821279
Angelika Theater - Mockingbird Station,5321 East Mockingbird Lane,32.836675,-96.777437
Trabant Coffee & Chai / Pioneer Square,602 Second Ave,47.602406,-122.33257
two gals restaurant,1634 nevada hwy,35.969423,-114.856134
terrible's gas station,4895 spring mountain rd,36.126131,-115.207952
wal-mart neighborhood market,5545 simmons st,36.260471,-115.180114
green valley grocery,3660 w craig rd,36.23961,-115.18922
albertson's,1650 n buffalo dr,36.1900917,-115.259196
Ikea,441 16th St NW,33.788776,-84.405259
Georgia State University - Kell Hall,24 Peachtree Center Ave SE,33.753843,-84.3869225
Eastern Maine AIDS Network,370 Harlow Street,44.8055151,-68.77441189999999
2300 rancho building,2300 s rancho dr,36.146,-115.171602
starbucks,2517 e craig rd,36.2393249,-115.1164188
wal-mart neighborhood market,5940 losee rd,36.2676384,-115.1158535
tipps thai cuisine,5740 spring mountain rd,36.1260199,-115.219839
terrible's gas station,6885 w tropicana ave,36.0992173,-115.2423173
kinkos,395 hughes center dr,36.1160057,-115.1546982
starbucks,395 hughes center dr,36.115474,-115.158141
Do or Dye,209 S.Gregson St,35.998794,-78.910209
2ND ST. Bakery,1151 NW 2ND ST.,29.662418,-82.32644
petco,3577 s rainbow blvd,36.123985,-115.243243
Target,6150 Bayfield Pkwy,35.421116,-80.677897
el choncho restaurant,2560 s maryland parkway,36.142996,-115.136704
Lucky Creation,854 Washington St,37.795113,-122.407373
Saha / Hotel Carlton,1075 Sutter St,37.787751,-122.417932
Au Bon Pain,684 Broadway,40.7278533,-73.9944099
Jacob Edwards Library,236 Main Street,42.0746381,-72.0324076
coffee pub,2800 w sahara ave suite 2a,36.1450464,-115.1795317
pho little saigon,3775 spring mountain rd,36.1264957,-115.189737
lotus of siam,953 e sahara ave suite a5,36.1421289,-115.1423943
Charleston Place Hotel,Market and King St,32.7805777,-79.933222
Yonkers Public Library,one Larkin Center,40.9413523,-73.8713099
Bryant Park,42nd St between 5th & 6th Aves,40.7143528,-74.00597309999999
"DH Hill Library, NCSU",2 Broughton Drive,35.7875118,-78.6696003
Starbucks,490 Brannan Street,37.778634,-122.396401
starbucks,4480 paradise rd,0.0,0.0
sinclair gas station,2151 n rancho dr,36.199872,-115.196698
wal-mart supercenter,3950 w lake mead blvd,36.199905,-115.192813
terrible's gas station,1500 w charleston blvd,36.159001,-115.160895
Kangaroo Express,exit 164 Interstate 85,36.076215,-79.099454
Hancock Fabric,3325 S 74th St,35.351436,-94.350937
volcano yogurt,4215 spring mountain,36.126251,-115.196459
St Paul's Free Methodist Church,813 E College Ave,38.892963,-89.402444
Apple Store,679 N Michigan Ave,41.894557,-87.624049
chiarelli's deli,1224 arizona st,35.978298,-114.835656
Howard Brown,4025 N Sheridan Rd,41.955184,-87.65455
Broadway Youth Center,3179 N Broadway St,41.9395236,-87.6443766
New Spirit Church,542 S Scoville Ave,41.8782505,-87.7879123
starbucks,3755 spring mountain rd,36.125948,-115.189491
quiznos,3735 spring mountain rd,36.1261473,-115.189155
kapit bahay fast food,4115 spring mountain rd,36.1264024,-115.1947749
el pollo loco,2401 s decatur blvd,36.1450429,-115.2076154
Haley House,12 Dade Street,42.3317938,-71.0820105
Club Passim,47 Palmer Street,42.3738401,-71.1200029
Caltech,1200 E. California Boulevard,34.139033,-118.1237602
Caltech,1200 E. California Boulevard,34.139033,-118.1237602
Caltech,1200 E. California Boulevard,34.135781,-118.125815
red rock casino-regal cinemas,11011 w charleston blvd,36.158754,-115.334786
McGill (Trottier Building),3630 rue University,36.778261,-119.4179324
wal-mart supercenter,5200 s ft apache blvd,36.094196,-115.297206
Legends,330 W Hargett St,35.778559,-78.644028
Cary Town Center,1105 Walnut St # 200,35.767041,-78.640121
BS West,7125 E. 5th Ave.,33.49816,-111.927475
Anderson's 5th Estate,6820 E. Fifth Ave.,33.4955785,-111.9331869
vons,8540 w desrt inn rd,36.131156,-115.277348
fort myers airport,Fort Myers Airport,26.5866146,-81.8632554
Tim Horton,Highway 17,46.366112,-79.929574
Tim Horton,Highway 17,46.366112,-79.929574
Gordon Ramsay's at the London,151 W 54th St,40.7633582,-73.9807687
"University of Michigan, Rackham Graduate School",915 East Washington Street,42.2804282,-83.73816409999999
Tapestry Folkdance Center,3748 Minnehaha Ave S,44.9345969,-93.224795
Snuffy's Restaurant,244 Cleveland Ave S,44.9341115,-93.187277
dillards-fashion show mall,3200 south las vegas blvd,36.1270189,-115.1683612
fashion show mall,3200 south las vegas blvd,36.127544,-115.168233
terrible's gas station,1195 e sahara ave,36.144019,-115.137241
terrible's gas station,4610 w tropicana ave,36.101057,-115.204435
roberto's taco shop,907 s rainbow blvd,36.161413,-115.244125
india oven restaurant,2218 paradise rd,36.14572,-115.153915
West Elm,160 brookline avenue,42.344294,-71.101359
Hamersley's Bistro,553 Tremont St,42.344014,-71.071672
rebel gas station,6400 w lake mead blvd,36.196069,-115.233273
al bae restaurant,953 e sahara ave suite a6,36.1421289,-115.1423943
Automatic Public Toilet Copley Square,"Boston Public Library, Boylston Street",42.3495961,-71.0773983
Dunkin' Donuts,191 South Main Street,43.6332861,-72.3174956
Evans Expressmart,361 Miracle Mile,43.6422934,-72.2517569
big horn restaurant,1300 arizona st,35.978345,-114.836529
boulder dam hotel,1305 arizona st,35.9776669,-114.836568
vons,1031 nevada highway,35.972699,-114.8471463
terrible's gas station,4910 s maryland pkwy,36.100543,-115.136365
The Cheiftan Irish Pub,198 5th St,37.7815184,-122.4051466
starbucks,1121 s decatur blvd,36.1582348,-115.2056775
subs express,2600 w sahara ave,0.0,0.0
andy's specialty market,2101 s decatur blvd,36.148471,-115.207934
Dairy Queen,"1602 Coburg Rd, Eugene, OR",44.04991,-123.088919
Dairy Queen,821 Denman Street,49.291142,-123.13617
Subway,864 Bank St.,45.401148,-75.687481
Booster Juice,856 Bank St.,45.401404,-75.687633
CarmenÕs Veranda,Bank St.,45.361184,-75.65712
Timothy's Coffee,843 Bank St,45.40193,-75.687523
The White Box,Bank st.,45.361184,-75.65712
Starbucks,787 Bank St.,45.403252,-75.688269
Second Cup,773 Bank St.,45.403644,-75.688488
Tim Hortons,1263 Bank St,45.390772,-75.679785
10 000 Villages,1174 Bank St,45.392131,-75.681985
Starbucks,1124 Bank St,45.393235,-75.682956
Bridgehead Coffeehouse,1172 Bank St,45.392165,-75.682024
Chapters,47 Rideau St..,45.426008,-75.692569
Pharma Plus,2525 Carling Ave.,45.364062,-75.785196
Starbucks,400 Earl Grey Drive,45.309855,-75.912544
Rideau Centre 1st floor,50 Rideau st,45.425822,-75.692268
Indigo,125 Riocan Ave.,45.269606,-75.741129
Starbucks,125 Riocan Ave.,45.269606,-75.741129
Rideau Centre,50 Rideau st.,45.425822,-75.692268
Starbucks,2735 Iris St,45.34834,-75.78635
Starbucks,3657 Richmond Road,45.328366,-75.818299
Rideau Centre,50 Rideau st.,45.425822,-75.692268
Starbucks,2222 Carling Ave.,45.369165,-75.772593
Starbucks, Strandherd & Woodroffe,45.2759022,-75.71855579999999
Sears Rideau Centre,50 Rideau st.,45.4250234,-75.6909652
Golden Palace Restaurant,2223 Carling Ave.,45.3691092,-75.7733026
Sears Rideau Centre,50 Rideau st.,45.4250234,-75.6909652
Quiznos,2222 Carling Ave.,45.369191,-75.772652
Canadian Tire,2160 Carling Ave,45.3703027,-75.7701087
Carlingwood Shopping Center,2121 Carling Ave.,45.3727399,-75.7691431
Carlingwood Shopping Center,2121 Carling Ave.,45.3727399,-75.7691431
Bayshore Shopping Center,Bayshore Drive,45.3505552,-75.8060776
Bayshore Shopping Center,Bayshore Drive,45.3505552,-75.8060776
Second Cup,17 Robertson Rd,0.0,0.0
starbucks,4810 w desert inn rd,36.130053,-115.206532
terrible's gas station,6111 w sahara ave,36.144008,-115.225732
sinclair gas station,3280 s decatur blvd,36.130364,-115.207834
cvs,3270 s buffalo dr,36.129773,-115.260812
Mackinaw Pastie and Cookie Co.,117 W Jamet,45.783682,-84.733766
Don H Bottom University Center,1401 Presque Isle Ave,46.556711,-87.396535
Thai House Restaurant,1031 North Third Street,46.5527,-87.394982
Hollywood Video,1625 W Mount Hope Avenue,42.711867,-84.573932
terrible's gas station,601 marks st,36.064617,-115.036458
sinclair gas station,1625 nevada highway,35.969018,-114.856708
mel's diner,558 nevada highway,35.977188,-114.838394
miracle mile shops,3663 south las vegas blvd,36.109117,-115.169796
Fez Ballroom,318 SW 11th Ave,45.522799,-122.681912
am pm market,4916 paradise rd,36.100604,-115.149501
china joe's,3886 w sahara ave,36.144662,-115.192799
milano's pizza,4640 paradise rd,36.105087,-115.150983
Hartman's Your Independent Grocer,296 BANK ST,0.0,0.0
Stoned Face Dolly's,416 Preston St.,45.400705,-75.709683
Stoned Face Dolly's,416 Preston St.,0.0,0.0
Kenmore Pagliacci Pizza,6504 Bothell Way,47.7588068,-122.2531677
The Evergreen State College,2700 Evergreen Pkwy,47.072594,-122.95415
northwest community church,7310 w smoke ranch rd,36.2034179,-115.252307
jimmy johns sandwich shop,2530 s decatur blvd,36.14394679999999,-115.2080208
University of Vermont,"The Davis Center, Main Street, Burlington VT, 05405",44.4758584,-73.1964417
quest diagnostic lab,4230 s burnham ave suite 144,36.11205500000001,-115.123093
sinclair gas station,1175 e flamingo rd,36.114185,-115.13825
wal-mart supercenter,1807 w craig rd,36.2370315,-115.1680839
starbucks,1380 w cheyenne ave,36.2180975,-115.1602533
chevron,1450 w cheyenne ave,36.217841,-115.160271
Canadian Tire,1820 Marivale Road,0.0,0.0
Rona,585 West Hunt Club Rd.,0.0,0.0
cook's bbq,1562 western ave,36.153171,-115.161784
osaka japanese bistro,4205 w sahara ave,36.144248,-115.19709
Wendy's restaurant,430 West Hunt Club,0.0,0.0
Eulogy Belgian Tavern,136 Chestnut St.,39.94818,-75.14354
rebel gas station,1665 nevada highway,35.968677,-114.858335
wal-mart supercenter,2310 e serene ave,36.02062,-115.120123
Roxy,1121 SW Stark St.,45.52248,-122.682292
rodrigo's mexican food,1624 w oakey blvd,36.152076,-115.163602
hana mart,1550 w oakey blvd,36.152267,-115.162957
wal-mart neighborhood market,1400 s lamb blvd,36.156474,-115.080663
starbucks,2530 s decatur blvd,36.143681,-115.207865
Blue Bistro,Olive and Broadway,47.61993,-122.320899
rebel gas station,208 e tropicana ave,36.101047,-115.163465
komol restaurant,953 e sahara ave suite e-10,0.0,0.0
cafe heidelberg,610 e sahara ave,36.1441311,-115.1460971
food 4 less,3864 w sahara ave,36.1458935,-115.1925126
marie callender's,600 e sahara ave,36.14458,-115.145989
"Hunter College, City University of New York",68th Street between Lex & Park Avenue,40.800875,-73.9419073
joe's new york pizza,4480 paradise rd,36.108898,-115.151261
marie's gourmet bakery,2600 w sahara ave suite 100,36.1451859,-115.1766297
Splash Cafe,"1491 Monterey St, San Luis Obispo, CA 93401",35.2858416,-120.6546236
lake mead rec area trailhead,us 93 and lakeshore rd,36.0088932,-114.7998796
starbucks,1048 nevada highway,35.97480400000001,-114.845503
sudz coin laundry,1406 nevada highway,35.9709664,-114.8520906
boulder city exxon,1004 nevada highway,35.974668,-114.844126
wal-mart neighborhood market,1401 american pacific dr,36.04159,-115.047159
wal-mart supercenter,540 marks st,36.061303,-115.036227
wal-mart neighborhood market,7445 s eastern ave,36.054274,-115.118415
fatz cafe,watson blvd,32.61972,-83.599709
Cheesecake Factory,8711 E. 71st,36.061106,-95.879713
Madison Park Deli,4122 E Madison St,47.635001,-122.279463
Universty Park Mall,Grape Rd,41.72608,-86.188004
wal-mart neighborhood market,490 e silverado ranch blvd,36.013406,-115.152157
south point hotel and casino,9777 s las vegas blvd,36.012148,-115.172597
m and m soul food,3923 w charleston blvd,36.1589359,-115.1928908
sahara laundromat,4601 w sahara ave,36.1438451,-115.2034895
cold stone creamery,4604 w sahara ave,36.1450448,-115.2048958
hash house,2605 s decatur blvd suite 103,36.143,-115.209166
Cups Coffee Shop,1033 S Taft Hill Rd,40.5739379,-105.1150886
starbucks,rancho and charleston smiths shopping center,36.114646,-115.172816
auntee m market laundromat,4275 arville,36.1123969,-115.1998616
chopstix express,2625 s decatur blvd,36.142482,-115.208553
pad thai restaurant,860 s rancho dr,36.1603056,-115.1728669
gold coast hotel and casino,4000 w flamingo rd,36.117059,-115.192046
Aux Delices,2327 Polk St.,37.798102,-122.422367
Lavin-Bernick Center at Tulane University,"Tulane University, Lavin-Bernick Center, 6823 St. Charles, Ave",29.95369,-90.077714
Whole Foods,833 Wayne Avenue,38.996059,-77.023292
Starbucks,3601 East-West Highway,38.966366,-76.953025
Starbucks,13th & U Street NW,38.917,-77.029599
Dartmouth College,Parkhurst Hall,43.704034,-72.2899456
Soda,629 Vanderbilt Ave,40.678236,-73.968482
Park Plaza Mall,6000 WEST MARKHAM STREET,34.752425,-92.341525
new york bagel bakery,850 s rancho dr,36.160866,-115.173003
Dominion,Liberty Village,0.0,0.0
Orland Square Mall,288 Orland Square,19.04767,-104.327011
Devils Point,5305 SE Foster Rd.,45.495464,-122.608258
Florida Room,435 N Killingsworth St.,45.562892,-122.670535
La Bonita,2839 NE Alberta St,45.5591509,-122.6360591
Oak Park Public Library: Dole Branch,255 August Street,41.8982337,-87.7822489
Oak Park Public Library: Maze Branch,845 Gunderson Avenue,41.872836,-87.786991
Oak Park Public Library:  Main Library,834 Lake Street,41.8890315,-87.796114
subway,2003 s decatur blvd,36.1497888,-115.2075955
panda express,4590 w sahara ave,36.144695,-115.2041025
terrible's,3650 w sahara ave,36.14497920000001,-115.190389
villa pizza,3620 w sahara ave,36.145733,-115.190277
Outpatient Care Center,1801 W Taylor Street,41.86907799999999,-87.67185239999999
stop n shop,3399 s durango dr,36.1288899,-115.2798305
Starbucks, 788 Robson Street,49.281774,-123.120695
terrible's,10490 w charleston blvd,36.159227,-115.322297
suncoast hotel and casino,9090 alta dr,36.167561,-115.2928
red rock visitors center,scenic loop drive,36.12773,-115.284824
spring mountain ranch state park,off red rock loop road,36.047645,-115.406785
Seasons Pizza,203 E Main St,39.683527,-75.745296
carvel,5130 s ft apache,36.095117,-115.297196
Hooters of Dallas,2201 North Lamar,32.784641,-96.808275
DePauw University,605 S. College Ave.,39.638867,-86.862363
gyro time,5239 w charleston blvd,36.158937,-115.212611
wal-mart supercenter,3615 s rainbow blvd,36.12312,-115.243204
Zellers,1980 Ogilvie Rd Unit 171,45.434647,-75.610038
wal-mart supercenter,6005 s eastern ave,36.08071,-115.118913
aloha kitchen,2605 s decatur blvd,36.142603,-115.208395
Starbucks, 211 Main Street,0.0,0.0
a harmony nail spa,953 e sahara ste e-11a,36.1421289,-115.1423943
glamour boutique,3400 W Desert Inn Road Unit #2,36.1304438,-115.1866627
el burrito loco,2401 s valley view blvd,36.1462952,-115.1907399
colombian cuisine,2580 S Decatur Blvd Ste K4A,36.114646,-115.172816
asian mart,953 e sahara,36.1421289,-115.1423943
Trader Joe's,1317 Beacon Street,42.3420896,-71.1204127
McDonalds,808 Dallas St.,29.75630409999999,-95.3676259
Houston Public Library,500 McKinney,29.7592011,-95.3701575
maui rose hawaiian bbq,2600 w sahara ave,36.1451859,-115.1766297
tacos mexico,3820 west sahara ave,36.144737,-115.191245
Sheetz,533 University Blvd,38.429037,-78.856883
adar kosher pizza,318 west sahara ave,36.14402,-115.161798
am pm market,4401 n rainbow blvd,36.240761,-115.24246
mt charleston trailhead,near the end of kyle canyon rd,36.257298,-115.643211
wal-mart supercenter,4505 west charleston blvd,36.158963,-115.201537
capriotti's sandwich shop,322 west sahara ave,36.144022,-115.161848
Hilton,Elizabeth St,0.0,0.0
Easton Town Center,160 Easton Town Center,40.0449,-82.9063
Grove City College Student Union,100 Campus Dr,41.158616,-80.079546
Gay and Lesbian Center,"953 E. Sahara Ave., Ste. B-31",36.143863,-115.142229
lowe's,4625 w charleston blvd,36.158963,-115.203207
mcdonald's,2650 W Sahara Ave,36.144537,-115.176418
rainbow laundromat,2247 S Rainbow Blvd,36.1467018,-115.2439148
venetian hotel casino,3355 las vegas blvd south,36.1226902,-115.1701939
Green Valley Grocery,4919 w sahara ave,36.1438119,-115.2086817
wal-mart neighborhood market,6310 West Charleston Blvd,36.1600467,-115.231855
wynn hotel and casino,3131 las vegas blvd south,36.1275008,-115.1659163
wal-mart supercenter,5198 boulder highway,36.109192,-115.062877
Golden Gate Bridge,Marine Drive,37.8088219,-122.4721693
Baker Beach,Near Gibson Rd,37.7905299,-122.4836229
Ocean Beach,Great Highway,37.7508788,-122.5081868
Salvation Cafe,140 Broadway,41.4934889,-71.310176
Woody's,202 S. 13th St.,39.948549,-75.162378
Barnes & Noble Clybourn,1441 W. WEBSTER AVE,41.921463,-87.664798
Conway Laundrymat,Rt 16 Main Street,43.9786,-71.121323
The Penguin,1921 commonwealth avenue,35.218908,-80.813032
Pahrump Nugget,Main Street,36.20826,-115.98262
Crossroads Mall,7200 Dodge,41.259737,-96.024081
Desert Passage Mall,3677 Las Vegas Blvd,36.224964,-115.081172
Don H. Bottum University Center,1401 Presque Isle,0.0,0.0
University of Ottawa (Pharmacy Building),100 Marie Curie,45.4217522,-75.6809844
Blue State Coffee,300 Thayer St. (College Hill),41.8301354,-71.4010455
Arco  gas station,898 S Main St.,34.7232723,-112.0060445
The Rail,405 W Congress St,32.0807912,-81.0963673
Tucson Mall,4500 N Oracle Rd,32.2887289,-110.9739304
The Fine Grind,2035 SE 39th Street,45.5082396,-122.6228826
Phoenix Convention Center,100 N. 3rd St.,33.449682,-112.0702972
Cafe Twenty Eight,2724 West 43rd Street,44.9247001,-93.3138117
Metropolitan Community Church,728 Tennessee St.,37.0776517,-88.5974981
City Place Mall,8661 Colesville Rd,38.997058,-77.02698099999999
Cedar Crest College Cressman Library,100 College Dr,40.586506,-75.514799
L'Etage,5th and bainbridge,39.94085,-75.151
The Big Hunt,"1325 Connecticut Avenue, NW",38.908048,-77.042195
University of Arizona Library,1510 E. University Blvd,32.231563,-110.94905
Target,(Citadel Mall) 2070 Sam Rittenberg Boulevard,32.77644,-79.931511
SCHNUKS,3918 ace drive,35.20706,-89.75404
Arden Mall,Arden Way,38.6062,-121.45176
Subway,1882 Catasauqua Rd,40.641424,-75.429946
Seattle/Tacoma International Airport,17801 International,47.443626,-122.296448
SeaTac Airport,17801 International Blvd.,47.443626,-122.296448
The Potter's Rib,826 N. Michigan Ave.,39.34458,-85.492597
Target,3112 Vestal Pkwy E,42.095336,-76.003637
Frites Alors!,"ave du parc, east side just north of fairmont",0.0,0.0
harvard university,1 soldiers field park,42.364148,-71.120026
Quail Ridge Books,3522 Wade Avenue,35.8015193,-78.6861811
Triangle Town Center,Corner of Capital Blvd and Old Wake Forest Rd. Near 540,35.7795897,-78.6381787
Caffeine Cafe,1809 minor av,47.616869,-122.331184
Gilmore Skytrain Station - Taco Del Mar,#4 - 4132 Dawson Street,49.264342,-123.0132975
brew ha ha,214 s 12th st,39.948059,-75.160791
ten stone,21st and south,40.0309086,-75.0976745
Bay Cove Human Services,66 Canal Street,42.3638254,-71.0594936
Cafe Colucci,6427 Telegraph,37.850793,-122.2606432
Mama Buzz Cafe,2318 Telegraph Avenue,37.812789,-122.268425
Middlebush Hall Ground Floor,Middlebush Hall,38.95163,-92.332977
Lifelong AIDS Alliance,1002 E Seneca,47.612337,-122.319185
Hunter College,695 Park Ave.,40.768503,-73.966098
Trappeze,269 N Hull St,33.958249,-83.378922
Half Price Books,2025 S. Hurstbourne Parkway,38.2170402,-85.5875362
"University of Louisville, Ekstrom Library",2301 S 3rd St,38.215701,-85.761842
Epoch,221 W North Loop Blvd,30.318782,-97.724548
29'th St Mall Restrooms,1710 29th Street,40.0012,-105.256
Denver international Airport,Airport lane,39.77537480000001,-104.7952042
Burger King,1200 Market St,37.778643,-122.415278
UW Social Work Bldg.,1350 University Ave,43.0733967,-89.40829149999999
Mallard's,1323 Railroad Ave,48.74992169999999,-122.4774187
National Hispanic Cultural Center,1701 4th Street SW,35.068577,-106.655629
Lewis & Clark College,0615 SW Palatine Hill,45.4524452,-122.6741592
Goodberry's Ice Cream,Kildaire Farm Dr. and Wrenn Rd.,35.76507100000001,-78.78361799999999
Target,6100 Paseo del Norte NE,35.1724328,-106.5821664
Seattle-Tacoma Int'l Airport,17801 International Blvd.,47.443861,-122.3021417
Wendy's,217 Washington Ave,42.0991487,-76.04790360000001
Java Jive,Corner of KIldaire Farm and Lochmere Dr.,35.72925,-78.7772
Target,851 W 78th St,44.862037,-93.544605
Uncommon Grounds,402 Broadway,43.081522,-73.785348
Burger King,888 West Highway 99,39.926691,-122.197397
Starbucks,"Near sothern end of 6th Ave, between 7th and 8th Streets.",40.71463,-74.005806
Nooch,Corner of 17th St. and 8th Ave,40.7417,-74.0011
UMass Amherst - Lederle,740 N Pleasant St,42.394813,-72.526993
LivinGood,14 Margaret St,44.695919,-73.453506
Koffee Kat,130 Margaret St,44.699132,-73.452845
The Burger Ranch,S 38th & S Thompson,47.2231,-122.4448
Quinsigamond Community College,670 W Boylston St,42.315229,-71.796613
Climb 306,135 Avenue B South,0.0,0.0
Truffle Pigs Cafe,318 Stephen Ave.,51.404024,-116.481656
Fuse,commerce st,32.7784,-96.80996
South Valley UU Society,6876 S. 2000 E,40.626314,-111.83418
chili's,mission gorge road,32.79666,-117.09434
Central Park,Central Park,37.77998,-121.977043
Barnes & Noble,4801 Bethesda Ave.,38.981093,-77.095342
Pizzeria Paradiso,3283 M Street NW,38.905237,-77.065581
Alameda Marketplace,1650 Park St.,37.767523,-122.239792
Rockridge Market Hall,5655 College Ave.,37.8436925,-122.2518899
Woodstar,60 Masonic St,42.31872200000001,-72.63369800000001
Jack London Square,Jack London Square,37.7941891,-122.2759639
Willow Canyon Outdoor,263 south 100 east,37.04375599999999,-112.525936
Subway Sandwiches & Salads,130 Mansfield Ave.,41.978184,-71.203349
Dunkin Donuts,103 West Main St,41.9614177,-71.1990935
